,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
23967, ,,ICE 1009,Berlin Hbf (tief) 18:05-Erfurt Hbf 19:46-Nürnberg Hbf 20:56-München Hbf 22:01,8011160.0,dep,München Hbf,1Berlin Hbf (tief),18:05,20.06.19,Berlin%238011160,0,ICE
23994, ,,ICE 1605,Berlin Hbf (tief) 18:30-Berlin Südkreuz 18:35-Lutherstadt Wittenberg Hbf 19:10-Leipzig Hbf 19:42-Erfurt Hbf 20:29-Erlangen 21:35-Nürnberg Hbf 21:52-München Hbf 23:02,8011160.0,dep,München Hbf,2 D - FBerlin Hbf (tief),18:30,20.06.19,Berlin%238011160,0,ICE
23995, ,,ICE 1705,Berlin Hbf (tief) 18:30-Berlin Südkreuz 18:35-Lutherstadt Wittenberg Hbf 19:10-Leipzig Hbf 19:42-Weißenfels 20:20-Naumburg(Saale)Hbf 20:31-Jena Paradies 20:59,8011160.0,dep,Jena Paradies,2 A - CBerlin Hbf (tief),18:30,20.06.19,Berlin%238011160,0,ICE
24006, ,18:38,ICE706,Berlin Hbf (tief) 18:38-Berlin-Spandau 18:46-Hamburg Hbf 20:23-Hamburg Dammtor 20:29-Hamburg-Altona 20:38,8011160.0,dep,Hamburg-Altona,7Berlin Hbf (tief),18:38,20.06.19,Berlin%238011160,0,ICE
24022, ,18:50,ICE552,Berlin Hbf (tief) 18:50-Hannover Hbf 20:28-Bielefeld Hbf 21:24-Hamm(Westf) 21:54-Hagen Hbf 22:23-Wuppertal Hbf 22:41-Köln Hbf 23:12,8011160.0,dep,Köln Hbf,4Berlin Hbf (tief),18:50,20.06.19,Berlin%238011160,0,ICE
24134, ,,ICE598,München Hbf 10:28-München-Pasing 10:37-Augsburg Hbf 11:03-Ulm Hbf 11:49-Stuttgart Hbf 12:51-Mannheim Hbf 13:32-Frankfurt(Main)Hbf 14:13-Fulda 15:09-Eisenach 16:02-Erfurt Hbf 16:28-Leipzig Hbf 17:16-Lutherstadt Wittenberg Hbf 17:48-Berlin Hbf (tief) 18:29,8011160.0,arr,München Hbf,6Berlin Hbf (tief),18:29,20.06.19,Berlin%238011160,0,ICE
24234, Grund: Technische Störung am Zug,18:45,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,47,ICE
24837, ,,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,0,ICE
25081, ,,ICE706,Berlin Hbf (tief) 18:38-Berlin-Spandau 18:46-Hamburg Hbf 20:23-Hamburg Dammtor 20:29-Hamburg-Altona 20:38,8011160.0,dep,Hamburg-Altona,7Berlin Hbf (tief),18:38,20.06.19,Berlin%238011160,0,ICE
25777, ,,ICE 1631,Frankfurt(Main)Hbf 15:02-Erfurt Hbf 17:09-Berlin Hbf (tief) 18:58,8011160.0,arr,Frankfurt(Main)Hbf,7Berlin Hbf (tief),18:58,20.06.19,Berlin%238011160,0,ICE
26242, ,,ICE552,Berlin Hbf (tief) 18:50-Hannover Hbf 20:28-Bielefeld Hbf 21:24-Hamm(Westf) 21:54-Hagen Hbf 22:23-Wuppertal Hbf 22:41-Köln Hbf 23:12,8011160.0,dep,Köln Hbf,4Berlin Hbf (tief),18:50,20.06.19,Berlin%238011160,0,ICE
27405, ,,ICE651,Köln Hbf 14:48-Wuppertal Hbf 15:16-Hamm(Westf) 16:02-Bielefeld Hbf 16:34-Hannover Hbf 17:31-Wolfsburg Hbf18:02-Berlin Hbf (tief) 19:05,8011160.0,arr,Köln Hbf,5Berlin Hbf (tief),19:05,20.06.19,Berlin%238011160,0,ICE
27423, Grund: Technische Störung am Zug,19:26,ICE697,Hamburg-Altona 17:20-Hamburg Dammtor 17:28-Hamburg Hbf 17:35-Ludwigslust 18:19-Berlin Hbf (tief) 19:22,8011160.0,arr,Hamburg-Altona,1Berlin Hbf (tief),19:22,20.06.19,Berlin%238011160,4,ICE
27434, Ersatzfahrt für ICE  504,19:30,ICE 2916,München Hbf 14:56-Nürnberg Hbf 16:04-Erlangen 16:19-Bamberg 16:42-Erfurt Hbf 17:28-Leipzig Hbf 18:16-Lutherstadt Wittenberg Hbf 18:48-Berlin Südkreuz 19:24-Berlin Hbf (tief) 19:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),19:29,20.06.19,Berlin%238011160,1,ICE
27457, Änderung im Fahrtverlauf!@@Grund: Technische Störung am Zug,20:16,ICE 1002,München Hbf 15:56-Nürnberg Hbf 17:01-Bamberg17:32-Erfurt Hbf 18:11-Bitterfeld18:58-Berlin Hbf (tief) 19:51,8011160.0,arr,München Hbf,5Berlin Hbf (tief),19:51,20.06.19,Berlin%238011160,25,ICE
27464, Fährt heute erst ab Karlsruhe Hbf@@Grund: Signalstörung,20:41,ICE278,Interlaken Ost (Halt entfällt) 10:00-Interlaken West (Halt entfällt) 10:05-Spiez (Halt entfällt) 10:22-Thun (Halt entfällt) 10:33-Bern (Halt entfällt) 11:04-Olten (Halt entfällt) 11:32-Liestal (Halt entfällt) 11:48-Basel SBB (Halt entfällt) 12:13-Basel Bad Bf (Halt entfällt) 12:23-Freiburg(Breisgau) Hbf (Halt entfällt) 12:57-Offenburg (Halt entfällt) 13:30-Karlsruhe Hbf 14:00-Mannheim Hbf 14:32-Frankfurt(Main)Hbf 15:14-Hanau Hbf 15:30-Fulda 16:12-Kassel-Wilhelmshöhe 16:45-Göttingen 17:04-Hildesheim Hbf 18:06-Braunschweig Hbf 18:29-Wolfsburg Hbf 18:48-Berlin Hbf 19:59,8011160.0,arr,Interlaken Ost,11,19:59,20.06.19,Berlin%238011160,42,ICE
27522, Änderung im Fahrtverlauf!@@Grund: Technische Störung am Zug,20:15,ICE 1002,München Hbf 15:56-Nürnberg Hbf 17:01-Bamberg17:32-Erfurt Hbf 18:11-Bitterfeld18:58-Berlin Hbf (tief) 19:51,8011160.0,arr,München Hbf,5Berlin Hbf (tief),19:51,20.06.19,Berlin%238011160,24,ICE
27724, Fährt heute erst ab Karlsruhe Hbf@@Grund: Signalstörung,20:46,ICE278,Interlaken Ost (Halt entfällt) 10:00-Interlaken West (Halt entfällt) 10:05-Spiez (Halt entfällt) 10:22-Thun (Halt entfällt) 10:33-Bern (Halt entfällt) 11:04-Olten (Halt entfällt) 11:32-Liestal (Halt entfällt) 11:48-Basel SBB (Halt entfällt) 12:13-Basel Bad Bf (Halt entfällt) 12:23-Freiburg(Breisgau) Hbf (Halt entfällt) 12:57-Offenburg (Halt entfällt) 13:30-Karlsruhe Hbf 14:00-Mannheim Hbf 14:32-Frankfurt(Main)Hbf 15:14-Hanau Hbf 15:30-Fulda 16:12-Kassel-Wilhelmshöhe 16:45-Göttingen 17:04-Hildesheim Hbf 18:06-Braunschweig Hbf 18:29-Wolfsburg Hbf 18:48-Berlin Hbf 19:59,8011160.0,arr,Interlaken Ost,11,19:59,20.06.19,Berlin%238011160,47,ICE
27748, ,,ICE697,Hamburg-Altona 17:20-Hamburg Dammtor 17:28-Hamburg Hbf 17:35-Ludwigslust 18:19-Berlin Hbf (tief) 19:22,8011160.0,arr,Hamburg-Altona,1Berlin Hbf (tief),19:22,20.06.19,Berlin%238011160,0,ICE
27759, Ersatzfahrt für ICE  504,19:31,ICE 2916,München Hbf 14:56-Nürnberg Hbf 16:04-Erlangen 16:19-Bamberg 16:42-Erfurt Hbf 17:28-Leipzig Hbf 18:16-Lutherstadt Wittenberg Hbf 18:48-Berlin Südkreuz 19:24-Berlin Hbf (tief) 19:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),19:29,20.06.19,Berlin%238011160,2,ICE
27782, Änderung im Fahrtverlauf!@@Grund: Technische Störung am Zug,20:18,ICE 1002,München Hbf 15:56-Nürnberg Hbf 17:01-Bamberg17:32-Erfurt Hbf 18:11-Bitterfeld18:58-Berlin Hbf (tief) 19:51,8011160.0,arr,München Hbf,5Berlin Hbf (tief),19:51,20.06.19,Berlin%238011160,27,ICE
28084, Ersatzfahrt für ICE  504,,ICE 2916,München Hbf 14:56-Nürnberg Hbf 16:04-Erlangen 16:19-Bamberg 16:42-Erfurt Hbf 17:28-Leipzig Hbf 18:16-Lutherstadt Wittenberg Hbf 18:48-Berlin Südkreuz 19:24-Berlin Hbf (tief) 19:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),19:29,20.06.19,Berlin%238011160,0,ICE
28107, Änderung im Fahrtverlauf!@@Grund: Technische Störung am Zug,20:19,ICE 1002,München Hbf 15:56-Nürnberg Hbf 17:01-Bamberg17:32-Erfurt Hbf 18:11-Bitterfeld18:58-Berlin Hbf (tief) 19:51,8011160.0,arr,München Hbf,5Berlin Hbf (tief),19:51,20.06.19,Berlin%238011160,28,ICE
28244, Fährt heute erst ab Karlsruhe Hbf@@Grund: Signalstörung,20:52,ICE278,Interlaken Ost (Halt entfällt) 10:00-Interlaken West (Halt entfällt) 10:05-Spiez (Halt entfällt) 10:22-Thun (Halt entfällt) 10:33-Bern (Halt entfällt) 11:04-Olten (Halt entfällt) 11:32-Liestal (Halt entfällt) 11:48-Basel SBB (Halt entfällt) 12:13-Basel Bad Bf (Halt entfällt) 12:23-Freiburg(Breisgau) Hbf (Halt entfällt) 12:57-Offenburg (Halt entfällt) 13:30-Karlsruhe Hbf 14:00-Mannheim Hbf 14:32-Frankfurt(Main)Hbf 15:14-Hanau Hbf 15:30-Fulda 16:12-Kassel-Wilhelmshöhe 16:45-Göttingen 17:04-Hildesheim Hbf 18:06-Braunschweig Hbf 18:29-Wolfsburg Hbf 18:48-Berlin Hbf 19:59,8011160.0,arr,Interlaken Ost,11,19:59,20.06.19,Berlin%238011160,53,ICE
28302, Änderung im Fahrtverlauf!@@Grund: Technische Störung am Zug,20:17,ICE 1002,München Hbf 15:56-Nürnberg Hbf 17:01-Bamberg17:32-Erfurt Hbf 18:11-Bitterfeld18:58-Berlin Hbf (tief) 19:51,8011160.0,arr,München Hbf,5Berlin Hbf (tief),19:51,20.06.19,Berlin%238011160,26,ICE
28314, ,,ICE651,Köln Hbf 14:48-Wuppertal Hbf 15:16-Hamm(Westf) 16:02-Bielefeld Hbf 16:34-Hannover Hbf 17:31-Berlin Hbf (tief) 19:05,8011160.0,arr,Köln Hbf,5Berlin Hbf (tief),19:05,20.06.19,Berlin%238011160,0,ICE
28403, ,,ICE 1617,Berlin Hbf (tief) 19:28-Bitterfeld 20:21-Leipzig Hbf 20:42-Erfurt Hbf 21:29-Coburg 22:04-Bamberg 22:27-Erlangen 22:49-Nürnberg Hbf 23:08-Ingolstadt Hbf 23:43-München Hbf 00:22,8011160.0,dep,München Hbf,2 A - CBerlin Hbf (tief),19:28,20.06.19,Berlin%238011160,0,ICE
28404, ,,ICE 1627,Berlin Hbf (tief) 19:28-Bitterfeld 20:21-Leipzig Hbf 20:42-Erfurt Hbf 21:29-Gotha 21:48-Eisenach 22:02-Bad Hersfeld 22:31-Fulda 22:58-Hanau Hbf 23:38-Frankfurt(Main)Hbf 23:58,8011160.0,dep,Frankfurt(Main)Hbf,2 D - FBerlin Hbf (tief),19:28,20.06.19,Berlin%238011160,0,ICE
28418, Ersatzfahrt für ICE  504,19:40,ICE 2916,Berlin Hbf (tief) 19:40-Berlin-Spandau 19:48-Hamburg Hbf 21:24-Hamburg Dammtor 21:31-Hamburg-Altona 21:40,8011160.0,dep,Hamburg-Altona,7Berlin Hbf (tief),19:40,20.06.19,Berlin%238011160,0,ICE
28428, ,19:51,ICE842,Berlin Hbf (tief) 19:49-Wolfsburg Hbf 20:52-Hannover Hbf 21:28-Bielefeld Hbf 22:24-Hamm(Westf) 22:54-Dortmund Hbf 23:15-Bochum Hbf 23:29-Essen Hbf 23:40-Duisburg Hbf 23:54-Düsseldorf Flughafen 00:04-Düsseldorf Hbf 00:13-Köln Hbf 00:37,8011160.0,dep,Köln Hbf,6Berlin Hbf (tief),19:49,20.06.19,Berlin%238011160,2,ICE
28566, Fährt heute erst ab Karlsruhe Hbf@@Grund: Signalstörung,20:53,ICE278,Interlaken Ost (Halt entfällt) 10:00-Interlaken West (Halt entfällt) 10:05-Spiez (Halt entfällt) 10:22-Thun (Halt entfällt) 10:33-Bern (Halt entfällt) 11:04-Olten (Halt entfällt) 11:32-Liestal (Halt entfällt) 11:48-Basel SBB (Halt entfällt) 12:13-Basel Bad Bf (Halt entfällt) 12:23-Freiburg(Breisgau) Hbf (Halt entfällt) 12:57-Offenburg (Halt entfällt) 13:30-Karlsruhe Hbf 14:00-Mannheim Hbf 14:32-Frankfurt(Main)Hbf 15:14-Hanau Hbf 15:30-Fulda 16:12-Kassel-Wilhelmshöhe 16:45-Göttingen 17:04-Hildesheim Hbf 18:06-Braunschweig Hbf 18:29-Wolfsburg Hbf 18:48-Berlin Hbf 19:59,8011160.0,arr,Interlaken Ost,11,19:59,20.06.19,Berlin%238011160,54,ICE
28696, Fährt heute erst ab Karlsruhe Hbf@@Grund: Signalstörung,20:55,ICE278,Interlaken Ost (Halt entfällt) 10:00-Interlaken West (Halt entfällt) 10:05-Spiez (Halt entfällt) 10:22-Thun (Halt entfällt) 10:33-Bern (Halt entfällt) 11:04-Olten (Halt entfällt) 11:32-Liestal (Halt entfällt) 11:48-Basel SBB (Halt entfällt) 12:13-Basel Bad Bf (Halt entfällt) 12:23-Freiburg(Breisgau) Hbf (Halt entfällt) 12:57-Offenburg (Halt entfällt) 13:30-Karlsruhe Hbf 14:00-Mannheim Hbf 14:32-Frankfurt(Main)Hbf 15:14-Hanau Hbf 15:30-Fulda 16:12-Kassel-Wilhelmshöhe 16:45-Göttingen 17:04-Hildesheim Hbf 18:06-Braunschweig Hbf 18:29-Wolfsburg Hbf 18:48-Berlin Hbf 19:59,8011160.0,arr,Interlaken Ost,11,19:59,20.06.19,Berlin%238011160,56,ICE
28761, Fährt heute erst ab Karlsruhe Hbf@@Grund: Signalstörung,20:54,ICE278,Interlaken Ost (Halt entfällt) 10:00-Interlaken West (Halt entfällt) 10:05-Spiez (Halt entfällt) 10:22-Thun (Halt entfällt) 10:33-Bern (Halt entfällt) 11:04-Olten (Halt entfällt) 11:32-Liestal (Halt entfällt) 11:48-Basel SBB (Halt entfällt) 12:13-Basel Bad Bf (Halt entfällt) 12:23-Freiburg(Breisgau) Hbf (Halt entfällt) 12:57-Offenburg (Halt entfällt) 13:30-Karlsruhe Hbf 14:00-Mannheim Hbf 14:32-Frankfurt(Main)Hbf 15:14-Hanau Hbf 15:30-Fulda 16:12-Kassel-Wilhelmshöhe 16:45-Göttingen 17:04-Hildesheim Hbf 18:06-Braunschweig Hbf 18:29-Wolfsburg Hbf 18:48-Berlin Hbf 19:59,8011160.0,arr,Interlaken Ost,11,19:59,20.06.19,Berlin%238011160,55,ICE
29274, Änderung im Fahrtverlauf!@@Grund: Technische Störung am Zug,20:20,ICE 1002,München Hbf 15:56-Nürnberg Hbf 17:01-Bamberg17:32-Erfurt Hbf 18:11-Bitterfeld18:58-Berlin Hbf (tief) 19:51,8011160.0,arr,München Hbf,5Berlin Hbf (tief),19:51,20.06.19,Berlin%238011160,29,ICE
29390, Ersatzfahrt für ICE  504,,ICE 2916,Berlin Hbf (tief) 19:40-Berlin-Spandau 19:48-Hamburg Hbf 21:24-Hamburg Dammtor 21:31-Hamburg-Altona 21:40,8011160.0,dep,Hamburg-Altona,7Berlin Hbf (tief),19:40,20.06.19,Berlin%238011160,0,ICE
29400, ,,ICE842,Berlin Hbf (tief) 19:49-Wolfsburg Hbf 20:52-Hannover Hbf 21:28-Bielefeld Hbf 22:24-Hamm(Westf) 22:54-Dortmund Hbf 23:15-Bochum Hbf 23:29-Essen Hbf 23:40-Duisburg Hbf 23:54-Düsseldorf Flughafen 00:04-Düsseldorf Hbf 00:13-Köln Hbf 00:37,8011160.0,dep,Köln Hbf,6Berlin Hbf (tief),19:49,20.06.19,Berlin%238011160,0,ICE
30247, Fährt heute erst ab Karlsruhe Hbf@@Grund: Signalstörung,20:51,ICE278,Interlaken Ost (Halt entfällt) 10:00-Interlaken West (Halt entfällt) 10:05-Spiez (Halt entfällt) 10:22-Thun (Halt entfällt) 10:33-Bern (Halt entfällt) 11:04-Olten (Halt entfällt) 11:32-Liestal (Halt entfällt) 11:48-Basel SBB (Halt entfällt) 12:13-Basel Bad Bf (Halt entfällt) 12:23-Freiburg(Breisgau) Hbf (Halt entfällt) 12:57-Offenburg (Halt entfällt) 13:30-Karlsruhe Hbf 14:00-Mannheim Hbf 14:32-Frankfurt(Main)Hbf 15:14-Hanau Hbf 15:30-Fulda 16:12-Kassel-Wilhelmshöhe 16:45-Göttingen 17:04-Hildesheim Hbf 18:06-Braunschweig Hbf 18:29-Wolfsburg Hbf 18:48-Berlin Hbf 19:59,8011160.0,arr,Interlaken Ost,11,19:59,20.06.19,Berlin%238011160,52,ICE
30305, ,,ICE 1002,München Hbf 15:56-Nürnberg Hbf 17:01-Bamberg17:32-Erfurt Hbf 18:11-Bitterfeld18:58-Berlin Hbf (tief) 19:51,8011160.0,arr,München Hbf,5Berlin Hbf (tief),19:51,20.06.19,Berlin%238011160,0,ICE
30452, ,,ICE943,Düsseldorf Hbf 15:51-Düsseldorf Flughafen 15:59-Duisburg Hbf 16:09-Essen Hbf 16:23-Bochum Hbf 16:35-Dortmund Hbf 16:48-Bielefeld Hbf 17:34-Hannover Hbf 18:31-Wolfsburg Hbf 19:05-Berlin Hbf (tief) 20:10,8011160.0,arr,Düsseldorf Hbf,5Berlin Hbf (tief),20:10,20.06.19,Berlin%238011160,0,ICE
30464, Grund: Verzögerungen im Betriebsablauf,20:26,ICE 1607,Hamburg-Altona 18:19-Hamburg Dammtor 18:28-Hamburg Hbf 18:35-Berlin-Spandau 20:10-Berlin Hbf (tief) 20:20,8011160.0,arr,Hamburg-Altona,2Berlin Hbf (tief),20:20,20.06.19,Berlin%238011160,6,ICE
30470, Fahrt fällt aus,,ICE704,München Hbf 15:44-Nürnberg Hbf 17:05-Bamberg 17:41-Erfurt Hbf 18:32-Bitterfeld 19:24-Berlin Südkreuz 20:19-Berlin Hbf (tief) 20:26Berlin Hbf (tief): Information. Berlin Hbf (tief): Information. Weitere Informationen,8011160.0,arr,München Hbf,7Berlin Hbf (tief),20:26,20.06.19,Berlin%238011160,0,ICE
30474, ,20:31,ICE596,München Hbf 12:28-München-Pasing 12:37-Augsburg Hbf 13:02-Ulm Hbf 13:49-Stuttgart Hbf 14:51-Mannheim Hbf 15:32-Frankfurt(Main)Hbf 16:13-Fulda 17:09-Eisenach 18:02-Erfurt Hbf 18:28-Leipzig Hbf 19:16-Lutherstadt Wittenberg Hbf 19:48-Berlin Hbf (tief) 20:29,8011160.0,arr,München Hbf,6Berlin Hbf (tief),20:29,20.06.19,Berlin%238011160,2,ICE
30499, ,20:55,ICE 1633,Frankfurt(Main)Hbf 17:02-Erfurt Hbf 19:09-Berlin Hbf (tief) 20:55,8011160.0,arr,Frankfurt(Main)Hbf,7Berlin Hbf (tief),20:55,20.06.19,Berlin%238011160,0,ICE
30530, ,,ICE 1607,Hamburg-Altona 18:19-Hamburg Dammtor 18:28-Hamburg Hbf 18:35-Berlin-Spandau 20:10-Berlin Hbf (tief) 20:20,8011160.0,arr,Hamburg-Altona,2Berlin Hbf (tief),20:20,20.06.19,Berlin%238011160,0,ICE
30602, ,,ICE704,München Hbf (Halt entfällt) 15:44-Nürnberg Hbf (Halt entfällt) 17:05-Bamberg (Halt entfällt) 17:41-Erfurt Hbf (Halt entfällt) 18:32-Bitterfeld (Halt entfällt) 19:24-Berlin Südkreuz (Halt entfällt) 20:19-Berlin Hbf (tief) (Halt entfällt) 20:26,8011160.0,arr,München Hbf,7Berlin Hbf (tief),20:26,20.06.19,Berlin%238011160,0,ICE
30868, ,,ICE596,München Hbf 12:28-München-Pasing 12:37-Augsburg Hbf 13:02-Ulm Hbf 13:49-Stuttgart Hbf 14:51-Mannheim Hbf 15:32-Frankfurt(Main)Hbf 16:13-Fulda 17:09-Eisenach 18:02-Erfurt Hbf 18:28-Leipzig Hbf 19:16-Lutherstadt Wittenberg Hbf 19:48-Berlin Hbf (tief) 20:29,8011160.0,arr,München Hbf,6Berlin Hbf (tief),20:29,20.06.19,Berlin%238011160,0,ICE
31292, ,,ICE70278,Berlin Hbf 20:04-Berlin Ostbahnhof 20:11,8011160.0,dep,Berlin Ostbahnhof,-,20:04,20.06.19,Berlin%238011160,0,ICE
31316, ,,ICE 1607,Berlin Hbf (tief) 20:30-Berlin Südkreuz 20:35-Lutherstadt Wittenberg Hbf 21:10-Leipzig Hbf 21:42-Erfurt Hbf 22:32,8011160.0,dep,Erfurt Hbf,2Berlin Hbf (tief),20:30,20.06.19,Berlin%238011160,0,ICE
31329, Ersatzfahrt für ICE  704,,ICE 2922,Berlin Hbf (tief) 20:38-Berlin-Spandau 20:46-Hamburg Hbf 22:21-Hamburg Dammtor 22:30-Hamburg-Altona 22:38,8011160.0,dep,Hamburg-Altona,7Berlin Hbf (tief),20:38,20.06.19,Berlin%238011160,0,ICE
31917, ,,ICE 1633,Frankfurt(Main)Hbf 17:02-Erfurt Hbf 19:09-Berlin Hbf (tief) 20:55,8011160.0,arr,Frankfurt(Main)Hbf,7Berlin Hbf (tief),20:55,20.06.19,Berlin%238011160,0,ICE
33076, ,,ICE653,Köln Hbf 16:48-Wuppertal Hbf 17:16-Hamm(Westf) 18:02-Bielefeld Hbf 18:34-Hannover Hbf 19:31-Berlin Hbf (tief) 21:05,8011160.0,arr,Köln Hbf,5Berlin Hbf (tief),21:05,20.06.19,Berlin%238011160,0,ICE
33093, Grund: Verspätung eines vorausfahrenden Zuges,21:34,ICE993,Hamburg-Altona 19:21-Hamburg Dammtor 19:29-Hamburg Hbf 19:36-Berlin-Spandau 21:12-Berlin Hbf (tief) 21:22,8011160.0,arr,Hamburg-Altona,1Berlin Hbf (tief),21:22,20.06.19,Berlin%238011160,12,ICE
33101, ,21:29,ICE502,München Hbf 16:55-Nürnberg Hbf 18:04-Erlangen 18:19-Bamberg 18:42-Erfurt Hbf 19:28-Leipzig Hbf 20:16-Lutherstadt Wittenberg Hbf 20:48-Berlin Südkreuz 21:24-Berlin Hbf (tief) 21:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),21:29,20.06.19,Berlin%238011160,0,ICE
33121, ,21:51,ICE 1000,München Hbf 17:57-Nürnberg Hbf 19:01-Erfurt Hbf 20:11-Berlin Hbf (tief) 21:51,8011160.0,arr,München Hbf,6Berlin Hbf (tief),21:51,20.06.19,Berlin%238011160,0,ICE
33124, Fährt heute erst ab Basel Bad Bf,21:56,ICE296,Basel SBB (Halt entfällt) 14:13-Basel Bad Bf 14:23-Freiburg(Breisgau) Hbf 14:55-Offenburg 15:27-Baden-Baden 15:42-Karlsruhe Hbf 16:01-Mannheim Hbf 16:32-Frankfurt(Main)Hbf 17:19-Fulda 18:15-Kassel-Wilhelmshöhe 18:48-Hildesheim Hbf 20:06-Braunschweig Hbf 20:29-Wolfsburg Hbf 20:48-Berlin Hbf 21:56,8011160.0,arr,Basel SBB,11,21:56,20.06.19,Berlin%238011160,0,ICE
33179, ,21:53,ICE 1000,München Hbf 17:57-Nürnberg Hbf 19:01-Erfurt Hbf 20:11-Berlin Hbf (tief) 21:51,8011160.0,arr,München Hbf,6Berlin Hbf (tief),21:51,20.06.19,Berlin%238011160,2,ICE
33208, ,,ICE840,Berlin Hbf (tief) 21:22-Stendal 22:16-Wolfsburg Hbf 22:47-Hannover Hbf 23:22,8011160.0,dep,Hannover Hbf,3Berlin Hbf (tief),21:22,20.06.19,Berlin%238011160,0,ICE
33212, Grund: Verspätung eines vorausfahrenden Zuges,21:38,ICE993,Berlin Hbf (tief) 21:28-Berlin Südkreuz 21:33-Lutherstadt Wittenberg Hbf 22:09-Bitterfeld 22:27-Leipzig Hbf 22:47-Erfurt Hbf 23:33-Gotha 23:55-Eisenach 00:10-Frankfurt(Main)Hbf 02:15-Frankfurt(M) Flughafen Fernbf 02:38-Mannheim Hbf 03:26-Stuttgart Hbf 04:44-Ulm Hbf 06:10-Günzburg 06:25-Augsburg Hbf 06:57-München-Pasing 07:21-München Hbf 07:32,8011160.0,dep,München Hbf,1Berlin Hbf (tief),21:28,20.06.19,Berlin%238011160,10,ICE
33379, ,,ICE502,München Hbf 16:55-Nürnberg Hbf 18:04-Erlangen 18:19-Bamberg 18:42-Erfurt Hbf 19:28-Leipzig Hbf 20:16-Lutherstadt Wittenberg Hbf 20:48-Berlin Südkreuz 21:24-Berlin Hbf (tief) 21:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),21:29,20.06.19,Berlin%238011160,0,ICE
33515, ,21:54,ICE 1000,München Hbf 17:57-Nürnberg Hbf 19:01-Erfurt Hbf 20:11-Berlin Hbf (tief) 21:51,8011160.0,arr,München Hbf,6Berlin Hbf (tief),21:51,20.06.19,Berlin%238011160,3,ICE
33603, Grund: Verspätung eines vorausfahrenden Zuges,21:35,ICE993,Hamburg-Altona 19:21-Hamburg Dammtor 19:29-Hamburg Hbf 19:36-Berlin-Spandau 21:12-Berlin Hbf (tief) 21:22,8011160.0,arr,Hamburg-Altona,1Berlin Hbf (tief),21:22,20.06.19,Berlin%238011160,13,ICE
33664, Grund: Verspätung eines vorausfahrenden Zuges,21:39,ICE993,Berlin Hbf (tief) 21:28-Berlin Südkreuz 21:33-Lutherstadt Wittenberg Hbf 22:09-Bitterfeld 22:27-Leipzig Hbf 22:47-Erfurt Hbf 23:33-Gotha 23:55-Eisenach 00:10-Frankfurt(Main)Hbf 02:15-Frankfurt(M) Flughafen Fernbf 02:38-Mannheim Hbf 03:26-Stuttgart Hbf 04:44-Ulm Hbf 06:10-Günzburg 06:25-Augsburg Hbf 06:57-München-Pasing 07:21-München Hbf 07:32,8011160.0,dep,München Hbf,1Berlin Hbf (tief),21:28,20.06.19,Berlin%238011160,11,ICE
33713, Grund: Verspätung eines vorausfahrenden Zuges,21:36,ICE993,Hamburg-Altona 19:21-Hamburg Dammtor 19:29-Hamburg Hbf 19:36-Berlin-Spandau 21:12-Berlin Hbf (tief) 21:22,8011160.0,arr,Hamburg-Altona,1Berlin Hbf (tief),21:22,20.06.19,Berlin%238011160,14,ICE
33829, ,,ICE993,Hamburg-Altona 19:21-Hamburg Dammtor 19:29-Hamburg Hbf 19:36-Berlin-Spandau 21:12-Berlin Hbf (tief) 21:22,8011160.0,arr,Hamburg-Altona,1Berlin Hbf (tief),21:22,20.06.19,Berlin%238011160,0,ICE
34122, ,,ICE993,Berlin Hbf (tief) 21:28-Berlin Südkreuz 21:33-Lutherstadt Wittenberg Hbf 22:09-Bitterfeld 22:27-Leipzig Hbf 22:47-Erfurt Hbf 23:33-Gotha 23:55-Eisenach 00:10-Frankfurt(Main)Hbf 02:15-Frankfurt(M) Flughafen Fernbf 02:38-Mannheim Hbf 03:26-Stuttgart Hbf 04:44-Ulm Hbf 06:10-Günzburg 06:25-Augsburg Hbf 06:57-München-Pasing 07:21-München Hbf 07:32,8011160.0,dep,München Hbf,1Berlin Hbf (tief),21:28,20.06.19,Berlin%238011160,0,ICE
